text,label
"@SouthwestAir - Hi. My flight confirmation # is fwwe7f. We are currently stuck in Norfolk, Va. Trying to get to LGA in NYC. Ant updates? Thx",1
"@VirginAmerica has getaway deals through May, from $59 one-way. Lots of cool cities http://t.co/B2Xi4YG5T8 #CheapFlights #FareCompare",0
"@united it's not getting any better. I'd suggest you get a senior manager to this gate , then retrain these gate people",1
@united DM sent,2
@VirginAmerica #thankyou the DAL-AUS route makes my day!!!!,0
@united can you help from there? UA4935 can't take off without missing galley cart that no one can find. Pax all seated for last hour.,1
@JetBlue sure thing!,2
@JetBlue no. come on.,2
@SouthwestAir Thank you - hung up after 1hr 7min on hold. Would you like me to DM you contact info?,1
@SouthwestAir Flight 4110 MCO to ISP delayed. Any details on why?,1
@USAirways our hold up now is the captain that was Late Flight...his bag doesn't fit.,1
"@SouthwestAir It was never really ""lost"" it was put on another flight WITH my knowledge we just weren't sure what flight but I have it - TY!",1
@united appreciate the sentiment and you were able to get me off the ground;still missed connection,0
@USAirways worst trip ever!  Wish pilot would've let me off plane at 12pm during 1st delay.  Now 1030pm and still sitting on runway.,1
@united #UnitedAirlines wont wait 10min for fam w 2yr old connecting. flight leaves early instead for airport that is planes last stop today,2
@SouthwestAir... I love you. Air travel doesn't get easier.,0
"@USAirways told me I deserved to be delayed because I booked the last flight and then I hear ""the only inconvience is missing your flight""",1
"@USAirways you can't control the weather but you CAN control your systems, processes, people and attitudes. #anotherfail",1
@USAirways I called more than 25 times to redeem mile points and can't get through.  You advertise the miles but make them very hard to use!,1
@JetBlue where do I add my AA loyalty number to my Jetblue reservation?,2
"@USAirways obviously your corporate definition of PATIENCE needs to be reviewed.
#Pleasehurryup #answerphone #reschedulemyflight",1
@AmericanAir is flight 1318 Cancelled Flighted or not? No word from the ground staff.,1
@SouthwestAir Already signed up!  Thanks!  Looking forward to trying the Southwest experience.,0
"@SouthwestAir Although the wait was long due to weather r/scheduling, a phone call and super rep solved the issue! Thank you!!",0
@JetBlue. A bunch of flights are delayed from FFL to Northeast destinations. No announcements at the gate. What's going on?,1
@united thanks ^mr i got rebooked already but I lost my first class seat. Such is life.,1
@AmericanAir no space in my seat but thanks to your pilots I'm back 25mn early to Ohare!! Didn't think that was possible!! #sna2ord #1644,0
@JetBlue note the time this was taken (now at 906 am) and flight still listed as on time for 910 when I'm not onboard http://t.co/zvfmxnuELJ,1
"@JetBlue i'm getting info from the website, but needing to check it and the alerts would be much more beneficial.",2
@SouthwestAir Heard apology ~45 times in the &gt;60 mins I was on hold. Now flying from another airport at a different time but delayed AGAIN,1
@JetBlue I would go to Italy to visit my relatives and see the house my dad left when he passed.,2
@united - 3 of 6 First seats open on UA5097. No upgrades processed. Gate agents @yyz said their too busy. Not cool http://t.co/6KpyhckA9l,1
"@AmericanAir , I was told my flights 2516 &amp; 2244 was Cancelled Flightled. But I don't seem to have any date/time changes. I've been waiting for a call",1
@united nice and early back home! http://t.co/geG4nghmIE,0
@united then send your Jeff Smisek on a trip with JetBlue or SW and make sure he takes notes. I would never choose to fly United again.,1
@USAirways now telling me I don't have the correct tag for my luggage!!! My luggage apparently is not in LA or Charlotte. This is not ok!!,1
@united That's real dedication &amp; concern. Your apologies don't fix the issue nor any of the miserable issues I've had over the past 6 mos.,1
@AmericanAir really,1
@JetBlue thank you. Is there a possibility it will change?,2
@JetBlue I did see that! Working on picking up a trip or two as we type.,0
@AmericanAir no not yet. Waiting to be connected to an agent,2
@JetBlue if my flight was delayed can I show up at the airport with the appropriate amount of time for the delay or do I have to go on time?,1
@JetBlue Thank you for your excellent customer service - resolved issue quickly.,0
@united @suntoshi I still like you united airlines,0
.@united too much info to share via tweet. Please send me your name and contact info. Happy to supply you with images and CS rep names.,1
@SouthwestAir if you guys fuck this up again  I will never forgive you,1
@united I trust you enough to put my coat in my checked bag!,0
"@USAirways of course! ""Yeah, travel has gotten harder. Ask other passengers if they will switch"" it's not the fact, it's the attitude!",1
@USAirways Southern Hospitality luggage delivery service from SAV is AWFUL. Great @ delivering empty promises but not luggage #8hrs&amp;waiting,1
@AmericanAir hey! I have a name issue on my reservation can you help?,1
@USAirways There is an error w/ my preferred status &amp; I'm not able to reach an agent via phone. Travel Friday. Need resolved - contact info?,1
@USAirways been on hold for 39 minutes and counting for a month old change fee refund request for a funeral.  This is pathetic.,1
"@USAirways literally the worst flying experience of my life, and I have flown a lot",1
@united never fails to have delayed flights 😡,1
@SouthwestAir done,2
@SouthwestAir  I USED to always fly Southwest.,0
"@SouthwestAir, answered right away for a new res, but can't rebook the people that were supposed to leave today? Worst customer service.",1
@SouthwestAir Make the world a better place: Visit an elderly relative.,0
@united Based on suggestions from other passengers I have a rental car on standby for 11:30.  One way or another will be leaving then.,2
"@USAirways epic fail @ CLT ystrdy w/Cancelled Flightled flights. No staff, no communication &amp; no refund for unused portion of tix. Keep it classy guys",1
"@united your staff at LaGuardia and Lagos, Nigeria were unprofessional, uncaring and not helpful. Ou",1
@SouthwestAir Fantastic! Thank you!,0
@SouthwestAir How do I stop getting credit card apps? I already have a card!,1
@AmericanAir I thought all those planes were retired? #MD80,2
@AmericanAir oh it's nothing my issue was already resolved and I am in the air,0
@USAirways I was supposed to be on flight 1861 from Charlotte to RDU @ 8:20pm yesterday. Is the same flight scheduled for departure tonight?,2
"@SouthwestAir Promotion also said two free round trip flights. Nope, had to pay $200 extra for chi to Vegas. Bait&amp;switch.",1
@AmericanAir fix the engine of flight AA3031so I don't spend all night in your airport so I can fly home tomorrow,1
@SouthwestAir 3 + hrs w/out bags being returned to us after flight 2464 Cancelled Flightled. Maybe put a couple people on it?,1
"@USAirways &gt;250k miles on usair.  Last four flights not good. Other airlines much improved. Billing issues, seats, legroom, in air service.",1
"@SouthwestAir, I've been on hold for 3 hrs. now, waiting to talk to someone with a pulse to get my Cancelled Flighted flight rescheduled. Is this SOP?",1
@united Stuck on plane for over an hour due to mechanical faults. Any updates please? This happened on way to Newark and now again to LHR...,1
"@united the most frustrating flying experience. One continuous ""I dunno what time you will leave today. "". Dunno?! That's code for ...?",1
"@AmericanAir @emxlyy ""The wheel was broken when we got it. We swear.""",1
"@AmericanAir Thanks, but that results in missing the conference I'm attending. Are there options to book earlier,or if not,receive a refund?",1
"@VirginAmerica is todays flight from Palm Springs, Ca to JFK in NY Cancelled Flightled?",1
"@JetBlue Token $75.00 Goodwill Voucher for passengers stuck on flight 136 from Phoenix today. 3 hour mark. How about a $27,000 per passenger",1
@SouthwestAir  Just sent DM. Thanks for your attentiveness to this matter.,0
@united ok thanks. I sent you a DM too. You can disregard that.,0
@JetBlue Charleston - from your app guys as of a few minutes ago!!! http://t.co/sEUlpvfn95,2
@AmericanAir hook me up with a free trip to Barbados and I will tell you the secret beaches to see,2
@JetBlue Thank you for the reply. Would've appreciated communication before checking in about the delay. JetBlue used to be my go-to,1
"@united gates were DEFINITELY NOT FULL. We were parked and wheels were chocked. Customer service called it an ""UNMET ARRIVAL""!!",1
@united your airline has been telling me that my luggage is one hour away from my destination for 5 days!,1
@USAirways on plane from BOS to CLT for 60 mins. Still at gate. Crew says system-wide computers preventing paperwork. Any info you can give?,1
@AmericanAir Thank you for being so responsive on Twitter. Truly impressive.,0
@AmericanAir My ticket was booked with AA with miles..... Sorry we sold you a ticket with a company we merged with but we can't fix it?,1
@SouthwestAir everyones flights who were Cancelled Flightled today DESERVE 1,1
@JetBlue I have a reservation for tomorrow morning but trying to get back 2 night bc other flight was going to jfk. Can I get on list at CTG,2
@united you might be the only airline not offering waivers...keep up the good fight,1
@SouthwestAir been on hold for 1.5 hrs. What's up?,1
@JetBlue with the free wifi #impressive #FlyFi http://t.co/T1RYpzEBc8,0
@AmericanAir @USAirways stated before I'm not getting any help there. Tk over 8 hrs yest to spk to a live person then told to chk the site.,1
"@AmericanAir AA2334 Second week in a row delayed, due to mechanical issues. All the sleet outside and yet we're stuck changing a tire",1
